customer_id,customer_name,email,country,city,signup_date,customer_segment
C05611,Customer 05611,customer05611@example.com,India,Mumbai,2025-04-10,Regular
C05612,Customer 05612,customer05612@example.com,Canada,Vancouver,2024-10-30,Regular
C05613,Customer 05613,customer05613@example.com,Germany,Hamburg,2025-08-27,Premium
C05614,Customer 05614,customer05614@example.com,India,Chennai,2025-03-02,Regular
C05615,Customer 05615,customer05615@example.com,UK,Leeds,2025-10-17,Regular
C05616,Customer 05616,customer05616@example.com,Germany,Hamburg,2024-04-19,Regular
C05617,Customer 05617,customer05617@example.com,France,Lyon,2025-11-05,Regular
C05618,Customer 05618,customer05618@example.com,India,Hyderabad,2025-07-18,Regular
C05619,Customer 05619,customer05619@example.com,USA,Seattle,2025-05-29,Regular
C05620,Customer 05620,customer05620@example.com,India,Chennai,2024-03-08,Premium
C05621,Customer 05621,customer05621@example.com,India,Mumbai,2024-09-02,New
C05622,Customer 05622,customer05622@example.com,UAE,Abu Dhabi,2025-01-23,New
C05623,Customer 05623,customer05623@example.com,Germany,Hamburg,2025-10-11,Regular
C05624,Customer 05624,customer05624@example.com,Australia,Sydney,2024-11-03,Regular
C05625,Customer 05625,customer05625@example.com,India,Bengaluru,2024-12-17,Regular
C05626,Customer 05626,customer05626@example.com,Germany,Hamburg,2024-03-06,Premium
C05627,Customer 05627,customer05627@example.com,UK,Birmingham,2025-04-04,Premium
C05628,Customer 05628,customer05628@example.com,India,Delhi,2024-12-12,Premium
C05629,Customer 05629,customer05629@example.com,USA,San Francisco,2024-11-20,Regular
C05630,Customer 05630,customer05630@example.com,India,Chennai,2025-10-28,VIP
C05631,Customer 05631,customer05631@example.com,Australia,Melbourne,2025-08-21,Regular
C05632,Customer 05632,customer05632@example.com,USA,New York,2024-02-02,New
C05633,Customer 05633,customer05633@example.com,India,Hyderabad,2024-03-08,Regular
C05634,Customer 05634,customer05634@example.com,India,Bengaluru,2024-07-05,Premium
C05635,Customer 05635,customer05635@example.com,India,Mumbai,2024-07-10,New
C05636,Customer 05636,customer05636@example.com,India,Bengaluru,2024-07-31,Regular
C05637,Customer 05637,customer05637@example.com,USA,Austin,2025-08-22,Premium
C05638,Customer 05638,customer05638@example.com,Germany,Munich,2025-03-03,Regular
C05639,Customer 05639,customer05639@example.com,India,Pune,2024-12-16,Regular
C05640,Customer 05640,customer05640@example.com,India,Mumbai,2024-04-17,Regular
C05641,Customer 05641,customer05641@example.com,USA,Austin,2024-08-27,Regular
C05642,Customer 05642,customer05642@example.com,Germany,Hamburg,2024-08-03,Regular
C05643,Customer 05643,customer05643@example.com,India,Pune,2024-06-25,Regular
C05644,Customer 05644,customer05644@example.com,India,Delhi,2025-07-18,Regular
C05645,Customer 05645,customer05645@example.com,USA,Austin,2024-11-25,Premium
C05646,Customer 05646,customer05646@example.com,India,Delhi,2025-07-14,VIP
C05647,Customer 05647,customer05647@example.com,India,Mumbai,2025-09-17,Premium
C05648,Customer 05648,customer05648@example.com,Australia,Brisbane,2025-03-25,New
C05649,Customer 05649,customer05649@example.com,USA,San Francisco,2025-08-29,New
C05650,Customer 05650,customer05650@example.com,USA,San Francisco,2025-03-22,Regular
C05651,Customer 05651,customer05651@example.com,Australia,Melbourne,2025-06-20,Premium
C05652,Customer 05652,customer05652@example.com,Canada,Vancouver,2025-10-05,VIP
C05653,Customer 05653,customer05653@example.com,India,Bengaluru,2024-06-27,Premium
C05654,Customer 05654,customer05654@example.com,UK,Manchester,2025-01-29,Regular
C05655,Customer 05655,customer05655@example.com,India,Hyderabad,2024-05-24,New
C05656,Customer 05656,customer05656@example.com,India,Bengaluru,2024-07-16,Premium
C05657,Customer 05657,customer05657@example.com,Canada,Montreal,2024-03-24,New
C05658,Customer 05658,customer05658@example.com,France,Paris,2025-10-30,New
C05659,Customer 05659,customer05659@example.com,Singapore,Singapore,2024-03-25,Premium
C05660,Customer 05660,customer05660@example.com,USA,New York,2025-04-01,Regular
C05661,Customer 05661,customer05661@example.com,India,Bengaluru,2025-04-20,New
C05662,Customer 05662,customer05662@example.com,India,Bengaluru,2024-09-09,Regular
C05663,Customer 05663,customer05663@example.com,Germany,Munich,2024-03-12,New
C05664,Customer 05664,customer05664@example.com,USA,New York,2024-08-10,Regular
C05665,Customer 05665,customer05665@example.com,USA,New York,2024-10-02,Regular
C05666,Customer 05666,customer05666@example.com,Germany,Berlin,2024-09-02,Premium
C05667,Customer 05667,customer05667@example.com,Canada,Vancouver,2024-12-06,Regular
C05668,Customer 05668,customer05668@example.com,Germany,Hamburg,2025-07-26,Regular
C05669,Customer 05669,customer05669@example.com,India,Hyderabad,2025-04-15,New
C05670,Customer 05670,customer05670@example.com,Australia,Sydney,2025-03-29,Regular
C05671,Customer 05671,customer05671@example.com,France,Lyon,2024-01-07,Regular
C05672,Customer 05672,customer05672@example.com,India,Chennai,2024-07-06,Premium
C05673,Customer 05673,customer05673@example.com,USA,New York,2024-01-04,Regular
C05674,Customer 05674,customer05674@example.com,India,Hyderabad,2025-10-06,Regular
C05675,Customer 05675,customer05675@example.com,Singapore,Singapore,2024-05-04,Premium
C05676,Customer 05676,customer05676@example.com,India,Chennai,2024-01-15,Regular
C05677,Customer 05677,customer05677@example.com,USA,Chicago,2025-06-08,New
C05678,Customer 05678,customer05678@example.com,India,Hyderabad,2025-09-21,Regular
C05679,Customer 05679,customer05679@example.com,Canada,Montreal,2024-08-27,Regular
C05680,Customer 05680,customer05680@example.com,India,Delhi,2024-12-25,New
C05681,Customer 05681,customer05681@example.com,India,Mumbai,2025-06-01,Regular
C05682,Customer 05682,customer05682@example.com,UK,Manchester,2024-11-15,Regular
C05683,Customer 05683,customer05683@example.com,UAE,Dubai,2024-08-18,VIP
C05684,Customer 05684,customer05684@example.com,India,Pune,2024-01-30,Regular
C05685,Customer 05685,customer05685@example.com,India,Mumbai,2025-06-17,New
C05686,Customer 05686,customer05686@example.com,Australia,Melbourne,2024-06-04,Regular
C05687,Customer 05687,customer05687@example.com,UK,Manchester,2025-09-21,Regular
C05688,Customer 05688,customer05688@example.com,UAE,Dubai,2025-12-05,New
C05689,Customer 05689,customer05689@example.com,India,Chennai,2025-02-02,Regular
C05690,Customer 05690,customer05690@example.com,USA,Chicago,2024-12-11,Premium
C05691,Customer 05691,customer05691@example.com,India,Hyderabad,2024-07-13,Premium
C05692,Customer 05692,customer05692@example.com,India,Hyderabad,2024-06-16,New
C05693,Customer 05693,customer05693@example.com,Canada,Montreal,2025-01-11,Premium
C05694,Customer 05694,customer05694@example.com,USA,Austin,2025-05-03,Regular
C05695,Customer 05695,customer05695@example.com,Australia,Melbourne,2024-12-27,Regular
C05696,Customer 05696,customer05696@example.com,India,Delhi,2025-04-26,Premium
C05697,Customer 05697,customer05697@example.com,UK,Leeds,2024-08-31,Premium
C05698,Customer 05698,customer05698@example.com,UK,Birmingham,2025-08-03,New
C05699,Customer 05699,customer05699@example.com,Netherlands,Rotterdam,2025-08-29,New
C05700,Customer 05700,customer05700@example.com,India,Bengaluru,2025-08-11,Regular
C05701,Customer 05701,customer05701@example.com,India,Pune,2024-06-19,Regular
C05702,Customer 05702,customer05702@example.com,UK,Manchester,2025-05-27,Premium
C05703,Customer 05703,customer05703@example.com,USA,San Francisco,2025-02-09,New
C05704,Customer 05704,customer05704@example.com,India,Chennai,2025-07-27,Regular
C05705,Customer 05705,customer05705@example.com,UAE,Abu Dhabi,2024-07-25,Regular
C05706,Customer 05706,customer05706@example.com,India,Pune,2024-06-02,New
C05707,Customer 05707,customer05707@example.com,France,Marseille,2024-02-17,Premium
C05708,Customer 05708,customer05708@example.com,India,Pune,2025-10-10,Premium
C05709,Customer 05709,customer05709@example.com,Canada,Montreal,2024-01-01,Regular
C05710,Customer 05710,customer05710@example.com,UAE,Abu Dhabi,2025-02-10,New
C05711,Customer 05711,customer05711@example.com,India,Chennai,2024-04-16,New
C05712,Customer 05712,customer05712@example.com,Singapore,Singapore,2024-06-21,Regular
C05713,Customer 05713,customer05713@example.com,UK,Birmingham,2025-05-20,Regular
C05714,Customer 05714,customer05714@example.com,UAE,Abu Dhabi,2024-05-09,Regular
C05715,Customer 05715,customer05715@example.com,Canada,Montreal,2025-02-01,Regular
C05716,Customer 05716,customer05716@example.com,India,Bengaluru,2024-10-20,New
C05717,Customer 05717,customer05717@example.com,India,Hyderabad,2025-07-05,Premium
C05718,Customer 05718,customer05718@example.com,India,Delhi,2025-03-22,New
C05719,Customer 05719,customer05719@example.com,India,Mumbai,2024-01-16,Premium
C05720,Customer 05720,customer05720@example.com,India,Mumbai,2025-09-30,Regular
C05721,Customer 05721,customer05721@example.com,India,Delhi,2024-12-14,Premium
C05722,Customer 05722,customer05722@example.com,UK,Birmingham,2024-07-21,New
C05723,Customer 05723,customer05723@example.com,Germany,Berlin,2024-05-13,Premium
C05724,Customer 05724,customer05724@example.com,India,Mumbai,2025-06-09,New
C05725,Customer 05725,customer05725@example.com,India,Hyderabad,2025-05-22,VIP
C05726,Customer 05726,customer05726@example.com,USA,New York,2024-03-06,Regular
C05727,Customer 05727,customer05727@example.com,India,Chennai,2025-04-24,Regular
C05728,Customer 05728,customer05728@example.com,India,Bengaluru,2025-04-03,Regular
C05729,Customer 05729,customer05729@example.com,India,Mumbai,2024-12-07,Premium
C05730,Customer 05730,customer05730@example.com,UAE,Abu Dhabi,2025-12-07,Premium
C05731,Customer 05731,customer05731@example.com,Germany,Munich,2025-09-17,Premium
C05732,Customer 05732,customer05732@example.com,UK,London,2024-06-07,Premium
C05733,Customer 05733,customer05733@example.com,Canada,Montreal,2024-06-09,Premium
C05734,Customer 05734,customer05734@example.com,USA,Seattle,2024-09-10,Regular
C05735,Customer 05735,customer05735@example.com,Canada,Vancouver,2025-06-10,New
C05736,Customer 05736,customer05736@example.com,Canada,Vancouver,2025-07-02,New
C05737,Customer 05737,customer05737@example.com,USA,New York,2024-06-03,Regular
C05738,Customer 05738,customer05738@example.com,India,Delhi,2025-04-30,Regular
C05739,Customer 05739,customer05739@example.com,India,Mumbai,2025-03-07,Regular
C05740,Customer 05740,customer05740@example.com,UK,Manchester,2024-01-27,Regular
C05741,Customer 05741,customer05741@example.com,France,Paris,2024-01-12,Regular
C05742,Customer 05742,customer05742@example.com,USA,San Francisco,2024-03-07,Regular
C05743,Customer 05743,customer05743@example.com,Germany,Munich,2025-06-25,Regular
C05744,Customer 05744,customer05744@example.com,Netherlands,Amsterdam,2024-04-05,Regular
C05745,Customer 05745,customer05745@example.com,India,Delhi,2024-08-02,New
C05746,Customer 05746,customer05746@example.com,Canada,Montreal,2024-07-12,Premium
C05747,Customer 05747,customer05747@example.com,Canada,Vancouver,2025-10-08,Regular
C05748,Customer 05748,customer05748@example.com,Singapore,Singapore,2024-10-16,Premium
C05749,Customer 05749,customer05749@example.com,Netherlands,Amsterdam,2025-06-27,Regular
C05750,Customer 05750,customer05750@example.com,Canada,Toronto,2024-02-08,New
C05751,Customer 05751,customer05751@example.com,India,Pune,2024-07-24,New
C05752,Customer 05752,customer05752@example.com,Germany,Hamburg,2025-07-08,New
C05753,Customer 05753,customer05753@example.com,India,Pune,2025-04-28,New
C05754,Customer 05754,customer05754@example.com,Germany,Munich,2024-12-02,New
C05755,Customer 05755,customer05755@example.com,UAE,Abu Dhabi,2025-05-10,Premium
C05756,Customer 05756,customer05756@example.com,UK,Manchester,2024-09-05,Premium
C05757,Customer 05757,customer05757@example.com,USA,Austin,2024-03-14,Premium
C05758,Customer 05758,customer05758@example.com,UK,London,2025-01-07,VIP
C05759,Customer 05759,customer05759@example.com,UK,Leeds,2025-12-02,Regular
C05760,Customer 05760,customer05760@example.com,India,Pune,2024-05-17,Regular
C05761,Customer 05761,customer05761@example.com,Australia,Sydney,2025-04-01,New
C05762,Customer 05762,customer05762@example.com,UAE,Sharjah,2025-03-19,New
C05763,Customer 05763,customer05763@example.com,UAE,Sharjah,2024-12-18,Premium
C05764,Customer 05764,customer05764@example.com,India,Pune,2025-02-14,Premium
C05765,Customer 05765,customer05765@example.com,France,Marseille,2025-11-08,Premium
C05766,Customer 05766,customer05766@example.com,Australia,Melbourne,2025-06-21,Premium
C05767,Customer 05767,customer05767@example.com,India,Mumbai,2025-03-28,Regular
C05768,Customer 05768,customer05768@example.com,India,Pune,2025-02-22,Regular
C05769,Customer 05769,customer05769@example.com,India,Pune,2025-03-25,Regular
C05770,Customer 05770,customer05770@example.com,UAE,Sharjah,2025-08-07,VIP
C05771,Customer 05771,customer05771@example.com,USA,Austin,2024-04-24,Premium
C05772,Customer 05772,customer05772@example.com,Australia,Melbourne,2024-02-20,Regular
C05773,Customer 05773,customer05773@example.com,India,Bengaluru,2025-01-03,New
C05774,Customer 05774,customer05774@example.com,Canada,Toronto,2025-11-13,Regular
C05775,Customer 05775,customer05775@example.com,India,Bengaluru,2025-05-29,Regular
C05776,Customer 05776,customer05776@example.com,UK,Manchester,2024-07-28,Premium
C05777,Customer 05777,customer05777@example.com,USA,Austin,2025-09-18,New
C05778,Customer 05778,customer05778@example.com,India,Hyderabad,2025-11-09,New
C05779,Customer 05779,customer05779@example.com,Germany,Hamburg,2025-03-10,Regular
C05780,Customer 05780,customer05780@example.com,India,Delhi,2024-08-14,Premium
C05781,Customer 05781,customer05781@example.com,Canada,Montreal,2025-10-24,Regular
C05782,Customer 05782,customer05782@example.com,UK,Leeds,2024-09-24,Regular
C05783,Customer 05783,customer05783@example.com,USA,Austin,2024-04-25,Regular
C05784,Customer 05784,customer05784@example.com,India,Pune,2025-08-22,New
C05785,Customer 05785,customer05785@example.com,India,Chennai,2024-12-25,Regular
C05786,Customer 05786,customer05786@example.com,UAE,Abu Dhabi,2024-11-24,Premium
C05787,Customer 05787,customer05787@example.com,India,Bengaluru,2024-02-09,Premium
C05788,Customer 05788,customer05788@example.com,Germany,Munich,2024-06-30,Regular
C05789,Customer 05789,customer05789@example.com,Netherlands,Amsterdam,2025-05-04,Regular
C05790,Customer 05790,customer05790@example.com,India,Bengaluru,2024-07-27,Premium
C05791,Customer 05791,customer05791@example.com,India,Hyderabad,2024-09-29,Regular
C05792,Customer 05792,customer05792@example.com,Canada,Montreal,2024-04-28,New
C05793,Customer 05793,customer05793@example.com,Singapore,Singapore,2025-01-16,Regular
C05794,Customer 05794,customer05794@example.com,UAE,Dubai,2025-06-19,Regular
C05795,Customer 05795,customer05795@example.com,UK,London,2024-09-14,Regular
C05796,Customer 05796,customer05796@example.com,Germany,Munich,2025-04-27,VIP
C05797,Customer 05797,customer05797@example.com,India,Mumbai,2025-05-23,Premium
C05798,Customer 05798,customer05798@example.com,Singapore,Singapore,2024-04-01,New
C05799,Customer 05799,customer05799@example.com,Singapore,Singapore,2024-06-09,Premium
C05800,Customer 05800,customer05800@example.com,India,Pune,2024-05-28,Regular
C05801,Customer 05801,customer05801@example.com,India,Hyderabad,2024-04-26,Regular
C05802,Customer 05802,customer05802@example.com,India,Bengaluru,2025-04-02,Regular
C05803,Customer 05803,customer05803@example.com,India,Hyderabad,2025-07-18,Regular
C05804,Customer 05804,customer05804@example.com,Germany,Berlin,2024-02-14,Premium
C05805,Customer 05805,customer05805@example.com,UK,London,2024-08-21,Regular
C05806,Customer 05806,customer05806@example.com,India,Delhi,2025-01-09,Premium
C05807,Customer 05807,customer05807@example.com,India,Bengaluru,2025-06-30,Regular
C05808,Customer 05808,customer05808@example.com,Netherlands,Rotterdam,2024-07-15,Regular
C05809,Customer 05809,customer05809@example.com,USA,Seattle,2024-01-25,Regular
C05810,Customer 05810,customer05810@example.com,UK,Birmingham,2025-01-29,VIP
C05811,Customer 05811,customer05811@example.com,India,Delhi,2025-12-14,Regular
C05812,Customer 05812,customer05812@example.com,Netherlands,Rotterdam,2024-02-05,New
C05813,Customer 05813,customer05813@example.com,Germany,Munich,2025-04-18,Regular
C05814,Customer 05814,customer05814@example.com,India,Pune,2024-08-10,Regular
C05815,Customer 05815,customer05815@example.com,India,Hyderabad,2025-06-13,Premium
C05816,Customer 05816,customer05816@example.com,India,Mumbai,2024-07-06,Premium
C05817,Customer 05817,customer05817@example.com,India,Hyderabad,2025-02-05,VIP
C05818,Customer 05818,customer05818@example.com,USA,Chicago,2024-09-13,Premium
C05819,Customer 05819,customer05819@example.com,UAE,Dubai,2025-10-15,Regular
C05820,Customer 05820,customer05820@example.com,UK,Birmingham,2024-05-15,Regular
C05821,Customer 05821,customer05821@example.com,Germany,Munich,2025-08-13,Regular
C05822,Customer 05822,customer05822@example.com,UK,London,2025-03-19,VIP
C05823,Customer 05823,customer05823@example.com,Canada,Montreal,2025-02-21,New
C05824,Customer 05824,customer05824@example.com,Australia,Melbourne,2024-10-18,New
C05825,Customer 05825,customer05825@example.com,India,Bengaluru,2025-07-27,New
C05826,Customer 05826,customer05826@example.com,UK,Manchester,2024-05-08,Regular
C05827,Customer 05827,customer05827@example.com,USA,Austin,2024-12-06,New
C05828,Customer 05828,customer05828@example.com,India,Delhi,2024-09-13,Regular
C05829,Customer 05829,customer05829@example.com,UK,London,2025-12-24,Premium
C05830,Customer 05830,customer05830@example.com,USA,New York,2025-07-19,Regular
C05831,Customer 05831,customer05831@example.com,Netherlands,Amsterdam,2025-11-17,Regular
C05832,Customer 05832,customer05832@example.com,UK,Leeds,2024-04-09,Premium
C05833,Customer 05833,customer05833@example.com,Germany,Munich,2024-02-08,Regular
C05834,Customer 05834,customer05834@example.com,UK,Manchester,2024-09-19,New
C05835,Customer 05835,customer05835@example.com,Germany,Hamburg,2024-05-29,Regular
C05836,Customer 05836,customer05836@example.com,USA,New York,2025-09-24,Regular
C05837,Customer 05837,customer05837@example.com,France,Paris,2025-11-20,New
C05838,Customer 05838,customer05838@example.com,UK,Leeds,2024-11-25,Regular
C05839,Customer 05839,customer05839@example.com,USA,New York,2024-04-29,VIP
C05840,Customer 05840,customer05840@example.com,USA,San Francisco,2025-08-06,Regular
C05841,Customer 05841,customer05841@example.com,UK,Manchester,2024-08-06,Regular
C05842,Customer 05842,customer05842@example.com,India,Delhi,2024-05-02,Regular
C05843,Customer 05843,customer05843@example.com,India,Delhi,2024-08-31,Premium
C05844,Customer 05844,customer05844@example.com,India,Pune,2025-08-09,Premium
C05845,Customer 05845,customer05845@example.com,France,Lyon,2025-06-01,Regular
C05846,Customer 05846,customer05846@example.com,India,Mumbai,2024-01-21,Regular
C05847,Customer 05847,customer05847@example.com,India,Bengaluru,2024-07-08,Regular
C05848,Customer 05848,customer05848@example.com,Australia,Brisbane,2024-08-12,Regular
C05849,Customer 05849,customer05849@example.com,India,Pune,2025-09-06,New
C05850,Customer 05850,customer05850@example.com,UK,London,2025-04-10,Regular
C05851,Customer 05851,customer05851@example.com,India,Pune,2024-04-08,Regular
C05852,Customer 05852,customer05852@example.com,Singapore,Singapore,2024-12-28,Regular
C05853,Customer 05853,customer05853@example.com,France,Lyon,2024-03-23,New
C05854,Customer 05854,customer05854@example.com,France,Lyon,2025-11-23,New
C05855,Customer 05855,customer05855@example.com,UK,Birmingham,2025-10-25,Regular
C05856,Customer 05856,customer05856@example.com,Australia,Sydney,2024-02-25,Regular
C05857,Customer 05857,customer05857@example.com,India,Mumbai,2025-12-02,New
C05858,Customer 05858,customer05858@example.com,India,Hyderabad,2024-01-22,Premium
C05859,Customer 05859,customer05859@example.com,India,Pune,2025-08-02,Regular
C05860,Customer 05860,customer05860@example.com,USA,Chicago,2024-07-03,New
C05861,Customer 05861,customer05861@example.com,UK,London,2025-06-05,New
C05862,Customer 05862,customer05862@example.com,USA,Chicago,2025-07-31,Regular
C05863,Customer 05863,customer05863@example.com,India,Pune,2024-09-20,New
C05864,Customer 05864,customer05864@example.com,UK,Leeds,2024-08-12,New
C05865,Customer 05865,customer05865@example.com,Canada,Vancouver,2025-09-26,Regular
C05866,Customer 05866,customer05866@example.com,UK,London,2024-02-07,Regular
C05867,Customer 05867,customer05867@example.com,Australia,Sydney,2024-05-02,Premium
C05868,Customer 05868,customer05868@example.com,India,Mumbai,2024-06-04,Premium
C05869,Customer 05869,customer05869@example.com,Germany,Hamburg,2024-10-27,VIP
C05870,Customer 05870,customer05870@example.com,USA,New York,2024-03-07,New
C05871,Customer 05871,customer05871@example.com,India,Delhi,2025-10-06,New
C05872,Customer 05872,customer05872@example.com,India,Bengaluru,2025-01-28,VIP
C05873,Customer 05873,customer05873@example.com,USA,New York,2025-10-13,Regular
C05874,Customer 05874,customer05874@example.com,Germany,Berlin,2025-08-16,Regular
C05875,Customer 05875,customer05875@example.com,UK,Leeds,2025-07-23,New
C05876,Customer 05876,customer05876@example.com,India,Pune,2025-10-22,New
C05877,Customer 05877,customer05877@example.com,France,Marseille,2025-02-08,New
C05878,Customer 05878,customer05878@example.com,Canada,Toronto,2025-03-24,Regular
C05879,Customer 05879,customer05879@example.com,UK,Birmingham,2024-05-10,New
C05880,Customer 05880,customer05880@example.com,UK,London,2024-03-09,Regular
C05881,Customer 05881,customer05881@example.com,India,Bengaluru,2024-12-10,Regular
C05882,Customer 05882,customer05882@example.com,USA,Chicago,2024-11-15,New
C05883,Customer 05883,customer05883@example.com,UK,Leeds,2024-06-25,New
C05884,Customer 05884,customer05884@example.com,Netherlands,Amsterdam,2025-08-06,Regular
C05885,Customer 05885,customer05885@example.com,UK,Birmingham,2025-06-12,New
C05886,Customer 05886,customer05886@example.com,UK,London,2024-06-08,New
C05887,Customer 05887,customer05887@example.com,USA,New York,2025-08-04,Regular
C05888,Customer 05888,customer05888@example.com,UAE,Abu Dhabi,2025-09-16,Regular
C05889,Customer 05889,customer05889@example.com,Germany,Hamburg,2025-06-16,Regular
C05890,Customer 05890,customer05890@example.com,UK,Manchester,2024-05-14,New
C05891,Customer 05891,customer05891@example.com,Canada,Montreal,2024-04-20,Premium
C05892,Customer 05892,customer05892@example.com,USA,San Francisco,2024-10-09,Premium
C05893,Customer 05893,customer05893@example.com,UK,London,2025-06-03,Regular
C05894,Customer 05894,customer05894@example.com,India,Bengaluru,2025-12-19,New
C05895,Customer 05895,customer05895@example.com,UK,Leeds,2024-07-12,Regular
C05896,Customer 05896,customer05896@example.com,India,Bengaluru,2024-02-16,Regular
C05897,Customer 05897,customer05897@example.com,UAE,Abu Dhabi,2024-12-07,VIP
C05898,Customer 05898,customer05898@example.com,India,Chennai,2024-08-29,VIP
C05899,Customer 05899,customer05899@example.com,Singapore,Singapore,2025-06-05,Regular
C05900,Customer 05900,customer05900@example.com,USA,Seattle,2025-01-04,Regular
C05901,Customer 05901,customer05901@example.com,USA,Chicago,2024-05-10,Premium
C05902,Customer 05902,customer05902@example.com,USA,New York,2024-09-26,Premium
C05903,Customer 05903,customer05903@example.com,India,Pune,2024-03-01,Regular
C05904,Customer 05904,customer05904@example.com,UK,Leeds,2024-06-12,Regular
C05905,Customer 05905,customer05905@example.com,India,Mumbai,2025-06-08,New
C05906,Customer 05906,customer05906@example.com,USA,Chicago,2024-09-28,Regular
C05907,Customer 05907,customer05907@example.com,UK,Birmingham,2025-12-20,Premium
C05908,Customer 05908,customer05908@example.com,Australia,Sydney,2024-05-12,VIP
C05909,Customer 05909,customer05909@example.com,India,Delhi,2024-08-31,Premium
C05910,Customer 05910,customer05910@example.com,India,Pune,2025-03-09,New
C05911,Customer 05911,customer05911@example.com,UK,Leeds,2024-02-07,Regular
C05912,Customer 05912,customer05912@example.com,UAE,Sharjah,2025-07-21,Regular
C05913,Customer 05913,customer05913@example.com,Canada,Vancouver,2024-11-14,Regular
C05914,Customer 05914,customer05914@example.com,UK,Leeds,2025-05-24,Regular
C05915,Customer 05915,customer05915@example.com,USA,Chicago,2025-01-10,Regular
C05916,Customer 05916,customer05916@example.com,India,Chennai,2025-07-13,Regular
C05917,Customer 05917,customer05917@example.com,Netherlands,Amsterdam,2025-09-08,New
C05918,Customer 05918,customer05918@example.com,Canada,Montreal,2025-04-18,New
C05919,Customer 05919,customer05919@example.com,India,Mumbai,2024-02-28,Premium
C05920,Customer 05920,customer05920@example.com,USA,Austin,2025-08-11,New
C05921,Customer 05921,customer05921@example.com,India,Pune,2025-05-13,New
C05922,Customer 05922,customer05922@example.com,Singapore,Singapore,2024-08-05,Regular
C05923,Customer 05923,customer05923@example.com,India,Mumbai,2025-07-20,Premium
C05924,Customer 05924,customer05924@example.com,USA,San Francisco,2025-07-20,Regular
C05925,Customer 05925,customer05925@example.com,India,Chennai,2024-05-08,New
C05926,Customer 05926,customer05926@example.com,Canada,Toronto,2025-01-17,Regular
C05927,Customer 05927,customer05927@example.com,Australia,Sydney,2025-01-22,Regular
C05928,Customer 05928,customer05928@example.com,Canada,Montreal,2024-03-25,Regular
C05929,Customer 05929,customer05929@example.com,USA,Chicago,2025-05-24,Premium
C05930,Customer 05930,customer05930@example.com,France,Lyon,2025-12-26,Regular
C05931,Customer 05931,customer05931@example.com,India,Mumbai,2025-09-18,Premium
C05932,Customer 05932,customer05932@example.com,India,Mumbai,2025-03-12,Regular
C05933,Customer 05933,customer05933@example.com,India,Chennai,2024-10-19,Regular
C05934,Customer 05934,customer05934@example.com,Netherlands,Rotterdam,2024-02-18,Regular
C05935,Customer 05935,customer05935@example.com,UK,Leeds,2024-03-07,Premium
C05936,Customer 05936,customer05936@example.com,Australia,Sydney,2024-05-08,Regular
C05937,Customer 05937,customer05937@example.com,Canada,Montreal,2024-01-29,New
C05938,Customer 05938,customer05938@example.com,India,Chennai,2024-12-08,New
C05939,Customer 05939,customer05939@example.com,India,Delhi,2025-06-28,Regular
C05940,Customer 05940,customer05940@example.com,India,Pune,2024-04-28,Premium
C05941,Customer 05941,customer05941@example.com,UK,Manchester,2025-11-22,Premium
C05942,Customer 05942,customer05942@example.com,India,Hyderabad,2025-10-24,Regular
C05943,Customer 05943,customer05943@example.com,India,Chennai,2024-05-12,Regular
C05944,Customer 05944,customer05944@example.com,France,Lyon,2024-11-22,Regular
C05945,Customer 05945,customer05945@example.com,Singapore,Singapore,2024-07-03,Regular
C05946,Customer 05946,customer05946@example.com,India,Mumbai,2025-05-20,VIP
C05947,Customer 05947,customer05947@example.com,India,Pune,2025-10-07,Regular
C05948,Customer 05948,customer05948@example.com,India,Hyderabad,2025-11-19,New
C05949,Customer 05949,customer05949@example.com,Canada,Montreal,2025-06-17,New
C05950,Customer 05950,customer05950@example.com,Germany,Hamburg,2024-08-28,Regular
C05951,Customer 05951,customer05951@example.com,India,Delhi,2025-08-11,Regular
C05952,Customer 05952,customer05952@example.com,India,Bengaluru,2025-12-16,Premium
C05953,Customer 05953,customer05953@example.com,Germany,Hamburg,2025-05-30,Regular
C05954,Customer 05954,customer05954@example.com,USA,Seattle,2024-06-13,Regular
C05955,Customer 05955,customer05955@example.com,India,Chennai,2025-10-01,Regular
C05956,Customer 05956,customer05956@example.com,USA,Chicago,2025-07-10,Premium
C05957,Customer 05957,customer05957@example.com,India,Chennai,2024-08-05,Regular
C05958,Customer 05958,customer05958@example.com,UK,Birmingham,2025-10-09,Regular
C05959,Customer 05959,customer05959@example.com,Australia,Melbourne,2025-11-10,New
C05960,Customer 05960,customer05960@example.com,Germany,Munich,2025-08-27,Regular
C05961,Customer 05961,customer05961@example.com,UK,Birmingham,2024-01-05,Premium
C05962,Customer 05962,customer05962@example.com,UAE,Dubai,2025-10-29,Regular
C05963,Customer 05963,customer05963@example.com,UK,London,2024-03-21,Regular
C05964,Customer 05964,customer05964@example.com,Australia,Brisbane,2024-09-03,Regular
C05965,Customer 05965,customer05965@example.com,UK,London,2025-05-07,Regular
C05966,Customer 05966,customer05966@example.com,France,Paris,2025-10-10,New
C05967,Customer 05967,customer05967@example.com,UAE,Dubai,2025-01-20,Premium
C05968,Customer 05968,customer05968@example.com,India,Bengaluru,2025-07-28,Regular
C05969,Customer 05969,customer05969@example.com,UAE,Dubai,2024-11-02,Premium
